,Day 1,Day 2,Day 3,Day 4,Day 5,Stock
GS Week 44,0.007869645965032035,0.011813812926392053,0.003471289285867707,-0.0026301878420184055,0.025912255772770898,GS
GS Week 45,0.012992075798122338,0.00402689614107854,-0.005549115638251445,0.04505524187456844,0.01813331900666504,GS
GS Week 46,-0.007295552556557228,0.0013600260256623198,-0.0014365292089756343,-0.0066695992533318815,-0.0015271646061663091,GS
GS Week 48,-0.016715528068858676,0.0035307201465508697,0.006358975517300136,-0.006059811925098524,-0.008415650991048018,GS
GS Week 49,-0.023753161874756734,-0.02322765969837426,-0.008238930324882543,-0.005112321590414082,0.0029603108688620594,GS
GS Week 50,0.011249033420290155,0.01517156747823356,-0.02253925385436617,-0.029274704943681562,-0.009947633428591507,GS
GS Week 51,-0.005023879663028197,-0.0003482055723518229,0.016459152917263964,-0.01307978364731599,-0.00020249091197299673,GS
HAL Week 2,-0.006533438635786926,0.05377173574994765,0.0073421719757689186,0.017857134168419275,0.02900105467568781,HAL
HAL Week 4,0.03812633268536114,0.06995452918243394,0.006864958595133919,0.0009740482918392246,0.01719106999536435,HAL
HAL Week 5,-0.019770434539747583,0.0204945046456102,0.0012750719511835928,-0.006049046003840486,0.023062179261328142,HAL
HAL Week 6,0.017845891607540798,-0.02306976719080911,0.028022710660679406,-0.007350740191438221,0.034248707669777945,HAL
HAL Week 7,-0.0346062002258547,0.004944370963977374,0.03228779896311096,-0.01787305569185338,-0.02153481567735227,HAL
HAL Week 9,0.030740855749322504,-0.04235008114053651,0.02553720583112873,0.012754271638415249,0.023388384698110443,HAL
HAL Week 10,0.06182245954638299,0.014348692576782618,-0.052230638101542604,0.08926522952728955,-0.014229272850362795,HAL
HAL Week 11,-0.028067341388486544,-0.0429043274781159,-0.02298848432756806,0.055588217342601,0.00417947975563826,HAL
HAL Week 12,0.042730323984643936,-0.013038894480890573,0.02642220378011917,-0.010244270889801399,0.03237795145494049,HAL
HAL Week 13,-0.04061701205856161,0.014201467942948076,0.01770150622596911,-0.016874390398609163,0.018748426701753473,HAL
HAL Week 14,0.004924795689253969,-0.03198353530631659,-0.0047961713570605635,0.010709545976449242,0.058013208654542625,HAL
HAL Week 16,0.021589821009642574,-0.007925024524362945,-0.0413944043167116,-0.01641408424817037,-0.0323492198087284,HAL
HAL Week 17,-0.06261599579846855,-0.005944038728730838,0.023348511382776715,0.02170291106840727,-0.029956488351045252,HAL
HAL Week 18,0.009545203896217602,0.019744135221049897,0.038451151691178964,-0.03650218323288368,0.01798854925362825,HAL
HAL Week 19,-0.10682725640629154,0.02817741635224391,0.01137024484907423,-0.0037473986325811115,0.04456009952650741,HAL
HAL Week 20,0.04072025714230776,0.008251300926513494,-0.049630438624715056,0.001666704813639397,0.017748179846783785,HAL
HAL Week 21,0.04441419711798078,0.003913323872061891,0.007796238062094174,0.03558538193796856,0.02988049719867658,HAL
HAL Week 23,-0.015017903615196282,0.029283617943109963,0.010345696074189448,-0.017686807415409067,-0.040748577192899704,HAL
HAL Week 24,-0.07310453881122203,-0.02291501834063403,-0.02890639791445171,-0.06009546062816851,-0.05318197256426971,HAL
HAL Week 26,0.04135698700303703,0.029785885761947073,-0.030430803354129288,-0.02548165590577489,0.0022321330823289465,HAL
HAL Week 27,-0.08081453677584172,-0.016614730092667118,0.052094317148373426,-0.0016727747768995327,-0.016085775461857743,HAL
HAL Week 28,-0.02588556584068602,-0.010489550363906752,-0.03392223004781847,0.019019767917391572,0.035534807947933844,HAL
HAL Week 29,0.021143802250856547,-0.006788827624106486,-0.038277540344236693,-0.024164901205574463,0.034959979017775256,HAL
HAL Week 31,-0.03788391576471206,0.014544158908999405,-0.005944058532393992,-0.04080196394514024,0.01906858999027361,HAL
HAL Week 32,0.007556641869533864,0.011071409497942275,0.0035323342760931187,0.040830688266187076,-0.0006763766645278002,HAL
HAL Week 33,-0.0365482217120181,-0.009132428350986155,-0.0003544247379542176,0.05780138711587379,-0.014750269365838897,HAL
HAL Week 34,-0.006804996929032359,0.06954432141679345,0.014093547204833135,0.006633006722470247,-0.02416066637863923,HAL
HAL Week 35,0.025723447821473622,-0.04858931835723823,-0.0072488045449069505,-0.039495474937102704,0.036973036457446096,HAL
HAL Week 36,-0.016327882951716388,-0.028455289280558738,-0.009414241802324752,0.04399859228136749,0.020903602239481955,HAL
HAL Week 37,-0.03731839638344536,0.042881647216399754,-0.03289473725487979,-0.04115643197865948,0.006385253698676374,HAL
HAL Week 38,-0.026436375671967216,-0.019551082516995777,-0.005908413879722518,-0.08692422533269306,-0.051668041566543144,HAL
HAL Week 40,0.0714865256514754,0.06595912561872241,0.03982926381432139,0.019493833764911095,0.02012748715930779,HAL
HAL Week 41,-0.0282801912090358,0.0003384172297808963,0.008119072241346892,0.04395977875267332,-0.05464483219501426,HAL
HAL Week 42,0.01972118077916596,0.01567186785400132,0.04924491283929955,-0.0093867098139655,0.07012006416306371,HAL
HAL Week 43,0.020661178892294352,0.011567313186849448,0.042881647216399754,-0.0057565539229110785,-0.008822709974786402,HAL
HAL Week 44,0.013073641057898877,0.0021966456638349285,-0.019452029711579666,0.029896609875748936,0.04395005168366195,HAL
HAL Week 45,0.02754681356291444,-0.004299493669860266,-0.0650240698005321,0.027166529820495722,0.024596674726193868,HAL
HAL Week 46,-0.01781111026099358,0.022601856178591673,-0.02724238955147451,-0.01003955795870859,-0.0202829493320259,HAL
HAL Week 48,-0.0132013073206515,0.03567443537325721,0.019644767094560756,0.0,0.02586433248938147,HAL
HAL Week 49,-0.052739884059501474,-0.016838645763810778,-0.03176799728292401,-0.005135529503391689,-0.053340999923312205,HAL
HAL Week 50,0.039079096671321034,0.07871722516023127,-0.012162182782147424,0.003830352737914211,-0.022894526683803207,HAL
HAL Week 51,0.005857821704553734,0.03771482928066727,0.03233572844410504,-0.02821641528474006,0.041289270092144115,HAL
HIG Week 2,-0.0030530284229365323,0.007795172835955766,-0.0011049976432125908,0.0012445238891725108,0.0005523171400381166,HIG
HIG Week 4,0.01817660331473636,-0.002833728711363115,-0.002131200658395782,-0.00512602296944098,0.019035267631003716,HIG
HIG Week 5,0.009410194200245359,0.003478502719437948,0.013865778728736844,-0.012718822076620562,-0.023133477515744905,HIG
HIG Week 6,-0.004112213555547917,0.036024471854835705,0.0035733163716673566,-0.0008216592899480402,-0.01946269444577775,HIG
HIG Week 7,-0.026278966024026462,0.01937982203775568,0.002957316971625712,-0.008424578262246296,-0.00127448263642993,HIG
HIG Week 9,-0.01781162771961664,-0.04303404359098495,0.04045724962900077,0.0013009010912636843,-0.025985210186139862,HIG
HIG Week 10,-0.030976788638975794,0.008259420896490122,0.0298847280859178,-0.015171583275252254,0.0013460415355828204,HIG
HIG Week 11,0.008215131842097101,0.008740686487268556,0.02423265699253263,0.008603362381701452,0.00725052833071782,HIG
HIG Week 12,0.009315507075846385,0.003775648650548913,-0.012538332978329403,0.010722378183978032,0.014935785928814838,HIG
HIG Week 13,-0.004263479060611752,0.013535852305041285,0.0019078685593969524,-0.023258965758316874,0.010165762174521031,HIG
HIG Week 14,-0.02095401507136707,0.006336308066844376,0.006436254045276257,0.007229203960242403,0.023188410986075825,HIG
HIG Week 16,0.0013343043040372482,-0.021052655120680663,0.016060981156527765,-0.020629616665091,-0.021884810022755663,HIG
HIG Week 17,-0.0015382548883442482,-0.020448166012202118,0.0007148330085513521,0.018288310020930343,-0.018801689364482232,HIG
HIG Week 18,0.0024309762362852982,0.00813123690772466,0.03664927174744559,-0.017062516564981367,0.0013886747834268576,HIG
HIG Week 19,-0.018166655769043194,-0.01101703919590491,-0.0031418680642050223,-0.010028718438846673,0.006512367403383568,HIG
HIG Week 20,-0.0041696750942128435,0.024833975854057666,-0.03127643161045679,-0.019197202644191003,-0.00963821919258745,HIG
HIG Week 21,0.02754897907873599,0.004662679697372107,0.013052959618758297,0.012168911849525843,0.028288544361100287,HIG
HIG Week 23,0.012381739338562792,0.009069722310785178,-0.0223341874279257,-0.027998357857601408,-0.021496131072519242,HIG
HIG Week 24,-0.03207385003747654,0.007716782637164021,0.006456461186600038,-0.03968366524178457,-0.0003107701042004418,HIG
HIG Week 26,0.001217753062675131,-0.004713358285178382,-0.008096528975091166,0.007700600610657027,0.012379604994892102,HIG
HIG Week 27,-0.018417893418598896,0.0056905992876805644,0.0117755662891601,-0.007406370405700136,-0.0086797580435104,HIG
HIG Week 28,-0.0026113390619032506,-0.011858873239602108,-0.03927687232893917,0.02190140010035546,-0.017145607275382724,HIG
HIG Week 29,0.02535938779993141,-0.002993047071189192,-0.0036340581278124784,0.01141765604703604,0.015835718964584133,HIG
HIG Week 31,-0.016131547942229152,-0.0074097622330419055,0.00778274595921391,-0.005043336343206639,0.016315580176892386,HIG
HIG Week 32,0.006857774110003101,0.017956713459893914,0.01611918376154886,0.012571145931181693,0.01921364694059724,HIG
HIG Week 33,-0.00116011937524374,0.011759657669673906,-0.0044483452020097625,0.006053701570579939,-0.014183459167329215,HIG
HIG Week 34,-0.022671088707209575,-0.0011896183056459009,-0.0019353469846909999,0.00954653014481388,-0.021867661794623405,HIG
HIG Week 35,-0.007099601404454092,-0.010345356312902898,-0.011375948631013433,0.013217324456297419,-0.0026090513932659487,HIG
HIG Week 36,0.000153902701326869,0.011538461538461497,0.009429699567787608,0.009793489070148542,0.011638413126839442,HIG
HIG Week 37,-0.02182895708432009,-0.009951689320745749,0.0006090966174570056,-0.005327222075776072,0.007192061693608975,HIG
HIG Week 38,-0.013065946738665679,-0.029094818600454708,-0.01078167604988245,-0.007533278174404079,-0.020833287128181,HIG
HIG Week 40,0.0263158073014933,0.037596341059020544,-0.0030320944666184513,-0.013990355359690065,-0.012337993021998117,HIG
HIG Week 41,-0.003747683870013896,0.0065831032706127335,-0.008564357541315348,0.044762031664564494,-0.026608489663098922,HIG
HIG Week 42,0.019613847769365256,0.0118146993085817,0.017964025350603707,-0.03514704984777117,0.024081722547727002,HIG
HIG Week 43,0.03184996743398916,0.002307745975612896,-0.0034537037148861804,0.014440433212996373,0.027188664229314874,HIG
HIG Week 44,0.003464523105772388,0.01836754777511662,-0.018578724666069135,0.0062180037469108385,0.013320533160783077,HIG
HIG Week 45,0.0024393590316096336,-0.006353943665632689,-0.021632603236607095,0.0332359792509338,-0.009017574304446718,HIG
HIG Week 46,-0.01792747173792597,0.007882723192769392,0.00013724117189095608,0.002606701097506603,0.008347025110395423,HIG
HIG Week 48,-0.011978460543467517,0.01025851715302628,0.007121204041778073,-0.009689740297897043,0.0027766639177442265,HIG
HIG Week 49,-0.0152953070771088,0.004820575908950797,-0.006396633143354258,0.0038894973849676884,-0.0028055990481451465,HIG
HIG Week 50,0.005091067209610278,0.010130660760309551,-0.007521769649063925,-0.016753119951714024,0.0035159181468586986,HIG
HIG Week 51,-0.0074113384873812915,0.016155236937950956,0.01563123838071734,-0.008418829491053548,0.009949589112859591,HIG
HAS Week 2,-0.013426710155750143,-0.001479304966683137,0.014419744044174454,-0.00671796755483145,-0.018623740041198156,HAS
HAS Week 4,0.015533835713171129,-0.018786590311632656,-0.060577535097369406,-0.014700965378829256,0.016954899732147588,HAS
HAS Week 5,0.02789821165027262,0.022166904713997182,0.010578652416305845,-0.018318852950506503,0.0014928491306329672,HAS
HAS Week 6,-0.009795551393542379,-0.0076343987577705,0.04269154190400881,-0.013509331875796393,-0.005688411606356025,HAS
HAS Week 7,0.0018010188584021147,0.019987303706065607,0.006117200476447593,0.021022268098525254,-0.011102124079455988,HAS
HAS Week 9,0.0035157064471500465,-0.022977880338080015,0.020565249467603852,-0.026661096322824096,-0.01847335649286652,HAS
HAS Week 10,-0.035911301291690734,-0.01166836023309159,0.020887774364609646,-0.010452601336777168,-0.028317751472745845,HAS
HAS Week 11,0.004278884144376605,0.013588212286242518,0.021926839113641572,-0.0031128270016282933,-0.0037916398442435773,HAS
HAS Week 12,0.0007836078964444937,-0.002572744440804242,-0.04541881244283519,0.004464253303060772,-0.007251494112070489,HAS
HAS Week 13,-0.012370351747637454,0.03113444534585108,-0.02244334089094102,-0.03053256604798449,0.030883774851645063,HAS
HAS Week 14,0.007933757519855034,-0.0008223648092754443,0.004585530577948305,-0.008895155834665047,-0.0037789288340928096,HAS
HAS Week 16,-0.01983105394506479,0.05159819970764801,0.009676754769500917,-0.002706116659796254,-0.005878989949210434,HAS
HAS Week 17,0.018310026211347585,-0.014295273243345563,0.026512534344592664,-0.0015452471523873523,-0.026531080589971667,HAS
HAS Week 18,0.01828299630919572,0.027880005030108235,0.021482080896912947,-0.02198618864870905,-0.0017376591977370515,HAS
HAS Week 19,-0.037206247139599524,0.0013559632382149633,-0.011622730498404676,0.021920377652867584,0.028935272886584817,HAS
HAS Week 20,-0.009772003700215026,0.014912287893204645,-0.019770897255066422,-0.04375621154873166,-0.023743719885502834,HAS
HAS Week 21,0.0030696829468523923,-0.039430302615590995,0.02401665322649249,0.028957738157024293,0.012675938997137814,HAS
HAS Week 23,-0.0024777702267672064,0.0028226261811155062,-0.005516751468735759,-0.011774039329428665,-0.02715090756930505,HAS
HAS Week 24,-0.04298164866439769,-0.0063983839614292215,0.012507766392946928,-0.03363502847538924,0.01392226862903323,HAS
HAS Week 26,-0.0010496424088278777,-0.017046106928924276,-0.0035634047162144133,-0.023959973189348838,-0.006472872460614898,HAS
HAS Week 27,0.010079898097171691,0.0003650819029494823,0.0296837290996812,-0.010042515125833651,-0.015276271217460669,HAS
HAS Week 28,-0.01636163421608139,-0.0035731998822313704,-0.018301017765158245,-0.002267291932984361,0.002651168878927912,HAS
HAS Week 29,0.007051186110543783,0.016879200018238727,0.04266569706848511,-0.04327836870595214,-0.030444886909009927,HAS
HAS Week 31,0.009654498532078115,-0.011701060215099424,0.006492609637454683,-0.0018972160525708714,-0.0126726644733407,HAS
HAS Week 32,0.0024386446294588637,-0.0017925658435810066,0.006285247171932351,0.0024219560076159663,0.024669410687477855,HAS
HAS Week 33,0.0004964124425215211,0.02232690847234675,-0.014195561695440007,0.016615365835336515,0.016949171328586976,HAS
HAS Week 34,-0.027619043986002567,0.007957903078481321,0.009109680351265359,0.003370230779077943,-0.0350287685648446,HAS
HAS Week 35,-0.006961774875581361,-0.011892801463529556,-0.0013936476615514781,0.005328573592634722,-0.006688525916015986,HAS
HAS Week 36,-0.013721278663662684,0.02112584629231362,0.006307556719743257,0.02106055379058125,0.012523073182054256,HAS
HAS Week 37,-0.03128412504990974,0.008511707477417918,-0.03202186720649103,-0.02808045739194831,0.02150392068328766,HAS
HAS Week 38,-0.031383188629709347,0.002133382161458419,-0.028206527984122376,-0.02806685413556731,0.0018313126739626373,HAS
HAS Week 40,0.0231386121381838,0.02174543240072535,-0.031072677881630706,0.0038073236600491,0.00612688767684233,HAS
HAS Week 41,-0.022908537089896597,0.005490469653259389,-0.0005903322648502796,0.005463601750119063,-0.021882771976892923,HAS
HAS Week 42,0.016666676212956366,-0.02879924641277043,-0.013990355359690065,-0.01125841716176157,0.021525459995006546,HAS
HAS Week 43,0.001832382814115574,0.020728556587408242,-0.013438875757414204,-0.014530030103025116,0.009522388892182931,HAS
HAS Week 44,-0.0073026522504042735,-0.0030650873293821546,-0.03720218093943939,-0.022672871777508208,0.016010448568768654,HAS
HAS Week 45,0.003698336506113842,-0.016501102363205677,-0.05587229743081157,0.04192547176604022,0.05000828760202536,HAS
HAS Week 46,-0.09856489536413515,0.027116851665469843,-0.046670037582988044,0.04377339458295282,0.018829207861959407,HAS
HAS Week 48,-0.005313977849692564,0.006475598319853448,0.010455228325928934,0.007004116982592734,0.0007904371338054439,HAS
HAS Week 49,-0.0011056656658634534,-0.042220144098315426,-0.00875018626328583,0.0001665276712314867,-0.00932552149389776,HAS
HAS Week 50,0.008572840933669168,0.011166636149088527,-0.011702638963257406,-0.012341525601543335,-0.0229652242877042,HAS
HAS Week 51,-0.03370205223590306,-0.020032175548943543,0.05311187805779771,0.0,0.008838792284050934,HAS
HCA Week 2,-0.010863984061792564,0.003447310723307062,-0.004114563862752663,0.020497394896905163,0.010180402895361373,HCA
HCA Week 4,0.023830595562875034,-0.018431877588936052,0.0037221336931814175,-0.046458307902018214,0.03390864889610645,HCA
HCA Week 5,0.014538702643728252,-0.01133097765517066,0.014578820327744157,0.00029074017264307805,-0.007390180082978759,HCA
HCA Week 6,-0.027898603471061767,0.030420343160909802,0.01645232383371531,-0.014008724376633475,-0.010166189902344636,HCA
HCA Week 7,-0.00905000247922394,0.029606665852155878,0.039605619570481254,-0.00472241920498917,-0.02671450106346096,HCA
HCA Week 9,-0.011765153802079653,0.0084295498818725,0.03450600894164313,0.01141186540431205,0.0049222611133630245,HCA
HCA Week 10,-0.021061739424890646,-0.006889417652460428,0.024531979235793866,0.010364733332502096,-0.00037441445612274027,HCA
HCA Week 11,-0.020861450652504665,0.021956244167713912,-0.003069234131848231,0.0023277458343535784,-0.02356073160340566,HCA
HCA Week 12,0.003375805230695139,-0.0046260569902591975,0.0009985759245325632,-3.829188675719131e-05,-0.001995470142250988,HCA
HCA Week 13,0.016648790039216044,-0.0028743608604016035,-0.03296031626698648,-0.017022323040453702,0.0005187330833349435,HCA
HCA Week 14,-0.020578279809010502,-0.008062200240497308,0.028200792660297624,0.016568225910494006,0.015944694186619035,HCA
HCA Week 16,-0.003947262856058842,0.00788729854212833,0.05038942066576935,-0.020787909378454428,-0.2182304131493792,HCA
HCA Week 17,-0.0006646381981300076,0.021092648177701845,-0.012608200814578252,0.031616674593357263,-0.02005115255638723,HCA
HCA Week 18,-0.017385204728425196,0.025993717565484298,0.039297271752539276,-0.002713525809922346,0.014095203299421266,HCA
HCA Week 19,-0.014295139268745927,0.0017402917404130136,-0.06663996769478775,0.020378963858815435,0.005238517779236673,HCA
HCA Week 20,-0.015261487098648274,0.020459279170015332,-0.04245959215221906,-0.01774660597092348,0.008122846732742772,HCA
HCA Week 21,0.0012696284226281218,-0.0013655812937242162,0.00683731780050767,0.027308835487075633,0.017753481679113836,HCA
HCA Week 23,-0.01334355731267134,0.013182291044293581,-0.008625715632559983,-0.021727513311296742,-0.022557852578986348,HCA
HCA Week 24,-0.05566285522719783,-0.03493570191044104,0.013442680045286037,-0.05575433291151699,0.008976501322203179,HCA
HCA Week 26,-0.013766217746005838,-0.022244465782875422,-0.0008531972985122982,-0.04331986502916041,0.04165179163208932,HCA
HCA Week 27,-0.014166547253086748,-0.038185167852424984,0.052232049412772374,-0.011794329070202836,-0.018597952493362047,HCA
HCA Week 28,0.004250553298881021,-0.004702857262285698,-0.01074946601897997,0.024598453531937237,0.00046618396812636576,HCA
HCA Week 29,0.03780062986829935,0.003535777913959537,0.013981321146099734,0.11427941922511509,-0.01682915367533422,HCA
HCA Week 31,-0.007108532717503335,0.00265514934744826,0.023644015563142107,-0.017323416542030068,0.0004230741696793494,HCA
HCA Week 32,-0.006907575948345124,-0.00600922227537759,0.03165608447007329,-0.0009228356732912113,0.010945848283862025,HCA
HCA Week 33,-0.010005036536675171,-0.01767421266724556,-0.01822703862931674,0.0289486943583368,-4.647743279384553e-05,HCA
HCA Week 34,-0.012277353879158404,-0.010075801100796755,0.0008085525276828598,0.014922533109839486,-0.040176071966383176,HCA
HCA Week 35,-0.0043906425760719126,-0.01127010501333614,-0.019377558161183583,0.00798505013414963,0.0029080062167421428,HCA
HCA Week 36,0.0033995297641360445,0.05704746432780183,0.019089380570561865,0.01614166840572584,0.012107436044871855,HCA
HCA Week 37,-0.04641125785164402,-0.015468774208414304,0.001005972022385393,0.003349748500517391,-0.006104825633019284,HCA
HCA Week 38,-0.0318153697501371,-0.014472632079925885,-0.02403942299000139,-0.013191783936927992,-0.022245402124469682,HCA
HCA Week 40,0.051526206902678284,0.05505536423510593,-0.006669939436300343,-0.00498664234381152,-0.005309343878880712,HCA
HCA Week 41,-0.0068343326852826625,0.018082305337962845,-0.01085399833116174,0.027482639313029633,-0.02199028533639258,HCA
HCA Week 42,0.02402340948312487,0.017982680227668135,-0.0039520132090746785,-0.0027726077933248883,-0.05728391214840545,HCA
HCA Week 43,0.06966336160443065,0.019205140114141983,0.014365680591118757,0.0013334952667793942,0.027046880994129996,HCA
HCA Week 44,-0.027675947152168034,0.016829924318595868,-0.03305746573138124,-0.00500424323059856,-0.003948278909004066,HCA
HCA Week 45,0.010995242276385708,-0.01199592633645985,-0.012566748642319547,0.06454239437206843,0.007101131824964968,HCA
HCA Week 46,-0.006515560076476468,0.02888333517025532,0.008513411579399,-0.01601730280624325,0.01223052680146175,HCA
HCA Week 48,-0.020971671955853366,0.006229961241960513,0.018701512691435385,-0.0072849887232836474,0.0023482935200536126,HCA
HCA Week 49,-0.015395526480251887,0.005396171577379372,0.006297039658149428,0.014363101760441754,-0.016312683564440045,HCA
HCA Week 50,0.0216339049155021,0.001524370215833848,0.006581615814708286,-0.020433183744818617,-0.002711697558447357,HCA
HCA Week 51,-0.0015896460069495522,-0.0012988543217498094,0.01904679172053858,-0.007204611132043848,-0.001700138559805664,HCA
PEAK Week 2,-0.0038921152320633423,0.002511759232248334,0.002227222581649535,0.008055580986870758,-0.005786692730084919,PEAK
PEAK Week 4,-0.0051369948765046525,0.008605829942856191,-0.013367497802697526,-0.010089319342077463,0.017472290956756842,PEAK
PEAK Week 5,0.012306820895152448,-0.013853488226368449,-0.0051605590499916865,-0.020172932206015237,-0.028823515948127265,PEAK
PEAK Week 6,-0.01423383446963633,0.0021505283092146943,0.023911790911547826,-0.036826446129966994,0.008703842397617345,PEAK
PEAK Week 7,-0.01078589462525037,-0.004672826115632578,0.002190913713699061,-0.004996872115075712,-0.004080384985083674,PEAK
PEAK Week 9,-0.018331224238133603,-0.009980665527129173,0.024390243902439046,0.022539653475322385,0.023284694856186672,PEAK
PEAK Week 10,-0.024271822186955783,-0.000932797868134605,0.0031123084592838968,0.013031398994969967,-0.007350740191438221,PEAK
PEAK Week 11,-0.003394033041328348,0.01083598442989353,0.015007590838277629,0.003620969646796368,-0.0030065688264437895,PEAK
PEAK Week 12,0.0006031501162757635,0.008740232455094477,-0.00418283192537916,0.012901184124084697,0.015106699099127985,PEAK
PEAK Week 13,0.008170375709272593,0.021418283496603463,-0.013034827785177505,-0.014355439957347227,0.01980764503960475,PEAK
PEAK Week 14,0.00685523250422948,-0.025531958180961878,0.02940326582521946,-0.009615388764681043,0.005711043984156117,PEAK
PEAK Week 16,-0.009705971008735381,0.0051888242231636905,0.012331526192924436,0.0028329260900767927,-0.026553740138092086,PEAK
PEAK Week 17,-0.005223456470052179,-0.0037922187294965326,-0.011127409989345693,0.013917714371693757,-0.041764025557133544,PEAK
PEAK Week 18,-0.017982326360649892,0.025450020600785273,-0.023002485326000688,-0.02478312476187683,-0.02636594459261199,PEAK
PEAK Week 19,-0.02055462214054049,-0.022984694321654175,0.00852369589670321,0.007775508547314125,0.009057378819216089,PEAK
PEAK Week 20,0.0036569351938353645,0.023186447274194055,-0.026545798349837724,-0.026271999208390073,0.0047813998075585395,PEAK
PEAK Week 21,0.00033991260557120206,0.0010193265030853382,0.0013578043710269494,-0.005762714450642248,0.02557108769010985,PEAK
PEAK Week 23,-0.006971096522010667,0.009126017233085815,-0.0448695970618207,-0.05462491077970133,-0.01271186191618301,PEAK
PEAK Week 24,-0.06203660933681043,-0.024958417579850734,0.039675780033559205,-0.010668864174319559,0.004562368320957244,PEAK
PEAK Week 26,-0.003065131131678167,-0.021137630081980774,0.014526927727061212,0.0027089665019683906,0.025858744895394636,PEAK
PEAK Week 27,-0.008653105451335907,0.0064516157052314504,-0.004524918445024673,-0.006818193476390788,0.0026697789475988998,PEAK
PEAK Week 28,0.0034232880222573314,-0.015921155786789654,-0.005007672008908393,0.01509869883083148,-0.008390515603196147,PEAK
PEAK Week 29,0.017307721651517394,-0.004914974078087164,0.012917939077892626,0.005251289964355532,-0.002238786106359747,PEAK
PEAK Week 31,-0.002895400873542231,-0.009074410414636191,-0.01318676604628699,-0.0022272224239625604,-0.013764841645709791,PEAK
PEAK Week 32,0.026782311518018576,0.013225592190773572,0.021754908742911416,-0.013839580746094149,0.020870813407637856,PEAK
PEAK Week 33,-0.005287328919337475,0.0010631001904848336,-0.004247817317996394,-0.0007109332034013205,-0.01031664565032242,PEAK
PEAK Week 34,-0.0003594618616655776,-0.031643264209490374,0.005941323639025775,0.011812465596964916,-0.02116015785971681,PEAK
PEAK Week 35,-0.0040999109453730975,-0.016092754823247235,-0.0015215258324209335,0.0015238444010416963,-0.016356039946800238,PEAK
PEAK Week 36,0.011987604741907631,0.023691281521814878,-0.004852596628314609,0.026256592908698195,0.006578958375742072,PEAK
PEAK Week 37,-0.027233114563084193,-0.013811154407947335,-0.027252055687938093,0.0007781536895468122,-0.012052856695895175,PEAK
PEAK Week 38,-0.029515938784091866,-0.008921302299909728,0.004500765163635956,-0.010997904635673073,-0.034596380923906156,PEAK
PEAK Week 40,0.03664922119510372,0.0050504600475087535,-0.0247067950575387,-0.030055849524366685,-0.030544512146830183,PEAK
PEAK Week 41,-0.013241964074434676,0.027302181208882947,-0.0018018429798489777,0.025722008066294544,-0.0202375316206187,PEAK
PEAK Week 42,0.02604400142721408,0.013566716007312518,-0.025906752393038968,-0.004875829149242117,-0.0004454444784850464,PEAK
PEAK Week 43,-0.00935833274614084,0.036437309490359615,-0.0017361507785524921,0.003043464992357414,0.030342469536161154,PEAK
PEAK Week 44,-0.001682831920782668,0.0029498397039422475,-0.006302505182298468,0.014376328036872055,0.0008336997896827292,PEAK
PEAK Week 45,0.007913391597100583,-0.0012396977561857092,-0.011170891887107959,0.060669488957448836,0.0027613291428345565,PEAK
PEAK Week 46,-0.025963801944580145,0.0177706191433864,-0.025000041628639558,-0.006919010110112311,0.010245901799528667,PEAK
PEAK Week 48,-0.025137447472995178,0.033037860793979634,0.02418100054572192,-0.004188903632627472,0.0011472538081511718,PEAK
PEAK Week 49,-0.005729549915269416,-0.008451833073365833,-0.01782251429643189,0.006706117307130777,-0.006661444876354894,PEAK
PEAK Week 50,-0.001972431702436217,0.01304347563863395,-0.005462325174896754,0.0003923196928847794,-0.0137255051556755,PEAK
PEAK Week 51,-0.009940358003655891,-0.006425696781659385,0.011721944955953356,-0.003995220883996287,0.009626946176504392,PEAK
HSIC Week 2,0.0025333069710926637,0.017561583864202035,-0.034144524071762494,0.0008998546599867652,-0.0010275087391157234,HSIC
HSIC Week 4,0.011422305241136632,-0.022317774859000328,0.02378981983634154,0.004298182779600257,0.01243814828045764,HSIC
HSIC Week 5,-0.0052839354373800385,0.008632056708385516,0.005661623732108989,-0.0028802513644859973,-0.00039399169181419946,HSIC
HSIC Week 6,0.0019703340508419043,0.020713186370468595,-0.01656821096089023,-0.00365676871376297,-0.002097308430845879,HSIC
HSIC Week 7,-0.0044659969809123234,0.07982577317958306,0.02920341063036469,-0.002730658290003074,-0.00630950927734375,HSIC
HSIC Week 9,-0.010765030287350874,-0.0008103692642968952,-0.006488211961929169,0.017376068382152,-0.002980221380128101,HSIC
HSIC Week 10,-0.0013796590244953277,-0.030393729807708714,0.016148190342429647,-0.0018696384515770603,-0.014633575588795078,HSIC
HSIC Week 11,0.007484910259210942,0.01780653835489021,-0.00046345633946043296,0.00556396633373657,0.0058789871611582,HSIC
HSIC Week 12,0.010428558451031744,0.0040830284430963815,-0.008132850227390964,0.0009110788438559947,-0.00045512476738118757,HSIC
HSIC Week 13,0.007512847735607009,0.0024856085797457794,-0.00991778259347642,-0.007512760889907932,0.024658720452831906,HSIC
HSIC Week 14,-0.018244877101328716,-0.006498685449480623,0.01801698078747882,0.00913084846075174,0.009830260453664419,HSIC
HSIC Week 16,-0.013353778596241539,-0.013534515519901702,0.02406657032968562,-0.0031847235152926423,-0.0383386124957501,HSIC
HSIC Week 17,0.008019211145610994,-0.029889729710982138,-0.015463913840039756,-0.007972372223303048,-0.027228070021312334,HSIC
